ENT,NOM_ENT,MUN,NOM_MUN,LOC50K,NOM_LOC,ID_VIV,CLAVIVP,PAREDES,TECHOS,PISOS,COCINA,CUADORM,TOTCUART,ELECTRI,DISAGU,DOTAGUAD,SERSAN,USOEXC,CONAGU,DRENAJE,COMBUST,ELIBAS,TENVIV,FADQUI,ESTUFAG,ESTUFAL,TINACO,BOILER,CISTERNA,REGADERA,MEDLUZ,RADIO,TELEVI,REFRIG,LAVADORA,AUTOPROP,COMPU,TELEFONO,CELULAR,INTERNET,NUMINF,NUMPERS,TIPOHOG,MCONMIG,MNUMPERS,COMIO1VEZ,NOCOMI1D,SINCOMER,INGTRHOG,FACTOR,ESTRATO,UPM,TAM_LOC,CERTEZA,IDH125
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984075,1,8,09,2,1,01,02,1,1,2,1,3,5,3,1,3,1,4,1,4,1,4,2,4,2,1,3,1,4,2,4,2,3,2,01,00004,1,3,,2,4,2,999999,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984076,1,8,09,3,1,04,06,1,1,3,1,1,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,2,,00010,2,3,,2,4,2,010086,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984077,1,8,09,2,1,02,04,1,1,2,1,3,5,3,1,3,2,,1,4,1,3,2,3,1,1,3,1,3,1,4,2,4,2,02,00005,1,9,,1,4,2,012000,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984078,1,7,09,2,1,02,03,1,1,3,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,2,4,2,01,00002,1,3,,2,4,2,003857,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984079,1,7,09,3,1,03,05,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,1,4,1,3,2,04,00004,2,3,,2,4,2,008572,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984080,1,8,09,2,1,03,06,1,1,3,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,2,3,2,3,2,04,00005,2,3,,2,4,2,005714,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984161,1,8,09,2,1,02,06,3,1,3,1,3,5,1,1,3,1,3,1,4,1,3,2,3,9,9,9,9,9,1,9,9,3,2,02,00004,1,3,,1,4,1,,8,300-01-002-0003,0001,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984230,1,8,09,3,1,01,06,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,02,00004,1,3,,2,4,2,005571,8,300-01-002-0003,0001,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984231,1,7,09,2,1,04,05,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,2,4,1,4,2,02,00008,2,3,,2,4,2,006429,8,300-01-002-0003,0001,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984233,1,7,09,1,3,01,01,1,1,2,1,3,5,1,1,3,1,1,1,4,1,4,2,3,1,1,3,1,4,2,4,1,4,2,02,00004,1,1,01,2,4,2,001457,8,300-01-002-0003,0001,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984235,1,7,09,2,1,02,03,1,1,2,1,3,5,1,1,3,3,,1,3,1,3,2,3,1,1,3,2,3,2,4,2,4,2,02,00006,1,3,,2,4,2,005143,8,300-01-002-0003,0001,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984239,1,7,03,2,1,01,02,1,1,2,1,3,6,1,1,3,3,,1,4,2,4,2,4,1,1,3,1,3,2,4,2,3,2,01,00005,1,3,,2,4,2,006429,8,300-01-002-0003,0001,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984241,1,7,03,2,1,01,03,1,1,2,1,3,6,1,1,3,3,,1,3,2,4,2,4,1,1,3,2,3,2,4,2,4,2,01,00005,1,3,,2,4,2,005143,8,300-01-002-0003,0001,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984243,1,7,09,2,1,02,03,1,1,1,1,3,5,1,1,3,2,,1,4,2,4,2,4,2,1,3,1,3,2,4,2,4,1,02,00005,1,3,,2,4,2,006000,8,300-01-002-0003,0001,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984246,1,7,03,1,1,02,03,1,1,2,1,3,6,1,1,3,1,3,1,4,2,4,2,4,1,1,3,2,3,1,4,2,4,2,01,00002,1,3,,2,4,2,,8,300-01-002-0003,0001,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984248,1,7,09,2,1,03,03,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,2,4,2,4,2,4,2,02,00004,1,3,,2,4,2,004286,8,300-01-002-0003,0001,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984250,1,7,09,2,1,01,01,1,1,2,3,,,1,1,1,1,3,1,4,1,3,2,3,1,1,3,1,4,1,4,2,4,2,,00004,1,9,,2,4,2,,8,300-01-002-0003,0001,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984666,1,8,09,3,1,03,05,1,1,1,1,3,5,1,1,3,1,3,1,3,1,3,2,3,1,1,3,1,3,1,3,2,3,2,02,00005,1,3,,2,4,2,005143,8,300-01-002-0003,0032,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984667,1,7,03,2,1,03,04,1,2,1,1,3,5,1,1,3,1,3,1,3,1,3,2,3,1,1,3,1,3,1,4,2,4,2,,00006,1,3,,2,4,2,008186,8,300-01-002-0003,0032,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984668,1,7,03,2,1,03,04,1,1,1,1,3,6,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,4,2,4,2,4,2,02,00005,1,3,,2,4,2,,8,300-01-002-0003,0032,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984669,1,7,03,2,1,02,03,1,1,1,1,3,5,1,1,3,1,2,1,4,1,3,1,3,1,1,3,2,3,2,4,2,3,2,01,00006,2,3,,1,3,1,,8,300-01-002-0003,0032,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984670,1,8,09,2,1,03,05,1,2,1,1,3,5,1,1,3,1,3,1,3,2,4,2,3,1,1,3,1,3,2,4,2,3,2,01,00004,1,3,,2,4,2,003000,8,300-01-002-0003,0032,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776333,1,7,03,2,1,02,03,1,1,3,1,3,6,1,1,3,1,3,1,4,1,4,1,4,1,2,3,1,3,2,4,2,3,2,03,00005,2,3,,2,4,2,003429,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776389,1,7,09,2,1,02,03,1,1,3,1,3,5,1,1,3,2,,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,02,00003,1,3,,2,4,2,006000,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776393,1,8,03,3,1,02,03,1,1,3,1,3,5,1,1,3,2,,1,4,1,4,2,3,1,2,3,1,3,2,4,2,3,2,03,00007,4,3,,2,4,2,009814,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776396,1,8,09,1,9,02,03,1,1,3,1,3,6,1,1,2,3,,1,4,2,4,2,4,1,2,3,1,3,2,4,1,4,2,02,00005,1,3,,2,4,2,004286,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776399,1,7,03,1,1,04,05,1,1,3,1,3,5,1,1,3,1,1,1,3,1,4,2,4,1,1,3,2,3,1,4,1,4,2,02,00006,1,3,,2,4,2,002571,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776409,1,8,09,3,1,03,06,1,1,3,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,2,02,00004,1,9,,2,4,2,017571,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776418,1,8,09,2,1,04,05,1,1,3,1,3,5,1,1,3,1,3,1,4,1,4,2,4,2,1,3,1,3,2,3,2,3,2,02,00007,2,3,,2,4,2,012214,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776423,1,8,03,2,1,03,04,1,1,3,1,3,6,1,1,3,3,,1,4,2,4,2,4,1,1,3,1,3,1,4,2,3,2,04,00007,1,3,,2,4,2,021428,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776429,1,7,09,2,1,02,04,1,1,3,1,3,5,1,1,3,1,4,1,4,1,3,2,3,1,1,3,1,3,2,4,1,4,2,01,00001,5,3,,1,3,1,,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776431,1,7,09,2,1,03,05,1,1,3,1,3,6,1,1,3,1,4,1,4,1,3,2,3,1,1,3,1,3,2,3,1,3,2,01,00004,2,1,01,2,4,2,017286,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776435,1,7,09,2,1,01,02,1,1,3,1,3,5,1,1,3,1,3,1,4,1,4,2,4,1,2,3,1,3,2,4,1,4,2,01,00004,2,3,,2,4,1,,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776441,1,7,09,2,1,02,03,1,1,3,1,3,5,1,1,3,1,3,1,4,1,3,2,3,2,1,3,1,3,2,4,1,3,2,02,00004,1,3,,2,4,2,007543,8,300-01-002-0003,0013,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776555,1,8,09,2,1,02,03,1,1,1,1,3,5,1,1,1,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,1,4,2,02,00005,1,3,,2,4,2,004286,8,300-01-002-0003,0039,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776585,1,7,09,2,1,03,04,1,1,1,1,3,6,1,1,3,1,3,1,4,2,4,2,4,1,1,3,1,4,2,4,2,3,2,02,00005,2,3,,2,4,2,008572,8,300-01-002-0003,0022,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776588,1,7,03,2,1,02,03,1,2,1,1,3,5,1,1,4,1,4,1,3,1,3,2,3,1,1,3,1,3,2,4,2,4,2,01,00003,1,3,,2,4,2,001714,8,300-01-002-0003,0022,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776591,1,8,03,2,1,01,02,1,1,3,3,,,5,1,4,1,3,1,3,2,4,2,4,2,1,3,1,4,2,4,2,4,2,02,00004,1,3,,2,4,2,001714,8,300-01-002-0003,0022,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776593,1,8,09,2,3,01,01,1,6,,3,,,5,1,4,1,3,1,3,2,4,2,4,2,1,3,2,4,2,4,2,4,2,02,00002,1,3,,1,3,2,004286,8,300-01-002-0003,0022,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776594,1,7,09,2,3,02,04,1,6,,3,,,5,3,4,1,3,2,3,2,4,2,4,2,2,4,2,4,2,4,2,4,2,08,00016,2,3,,2,4,2,007713,8,300-01-002-0003,0022,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776599,1,7,03,2,3,02,02,3,6,,1,1,5,1,1,4,1,3,1,4,1,3,2,3,2,1,3,9,4,2,4,2,4,2,02,00005,1,3,,2,4,2,,8,300-01-002-0003,0022,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776605,1,7,03,2,3,01,01,1,6,,3,,,5,1,4,1,3,1,3,2,4,2,4,2,2,3,1,4,2,4,2,3,2,02,00008,1,3,,2,4,2,003429,8,300-01-002-0003,0022,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776607,1,8,09,2,3,01,01,3,6,,3,,,5,3,1,1,2,1,3,2,4,2,4,2,2,3,2,4,2,4,2,3,2,02,00004,1,3,,2,4,2,003000,8,300-01-002-0003,0022,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776609,1,7,03,2,3,01,01,1,6,,3,,,5,3,4,1,3,2,4,2,4,2,4,1,1,3,2,3,2,4,2,4,2,02,00007,1,3,,2,4,2,007713,8,300-01-002-0003,0022,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776612,1,7,09,2,1,05,08,1,6,,1,3,5,1,1,1,1,3,1,3,1,4,2,4,2,2,3,1,4,1,4,1,3,2,01,00007,1,3,,2,4,2,017141,8,300-01-002-0003,0022,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776910,1,7,09,2,1,24,99,1,1,3,1,3,5,1,1,3,1,4,1,4,1,4,2,3,1,1,3,1,3,1,3,1,3,1,02,00004,1,3,,2,4,2,008000,8,300-01-002-0003,0012,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776917,1,7,09,2,1,03,05,1,1,3,1,3,5,1,1,3,1,1,1,4,1,3,2,4,1,1,3,1,3,2,4,1,3,2,01,00003,1,3,,2,4,2,,8,300-01-002-0003,0012,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776919,1,8,07,3,1,01,06,1,1,3,1,1,5,1,1,3,3,,1,4,1,3,2,3,1,1,4,1,3,1,3,1,3,2,01,00001,5,3,,2,4,2,005000,8,300-01-002-0003,0012,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776922,1,8,09,2,1,02,04,1,1,3,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,1,3,2,01,00003,1,3,,2,4,2,008000,8,300-01-002-0003,0012,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776924,1,8,09,3,1,01,03,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,2,4,2,4,2,4,2,02,00003,1,3,,2,4,2,,8,300-01-002-0003,0004,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776925,1,8,09,2,1,02,03,1,1,3,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,2,3,1,3,2,01,00005,2,3,,2,4,2,006000,8,300-01-002-0003,0012,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776926,1,7,03,3,1,02,03,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,1,3,2,02,00004,1,3,,2,4,2,011143,8,300-01-002-0003,0004,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776929,1,8,09,2,1,02,04,1,1,3,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,1,3,2,01,00002,1,3,,2,4,2,004400,8,300-01-002-0003,0012,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776930,1,8,09,2,1,02,03,1,1,2,1,3,6,1,1,3,2,,1,4,1,4,2,4,1,1,3,1,3,2,4,2,3,2,02,00004,1,3,,2,4,2,007714,8,300-01-002-0003,0004,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776934,1,8,09,2,1,04,06,1,1,3,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,2,03,00005,1,3,,2,4,2,008571,8,300-01-002-0003,0012,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776936,1,8,09,3,1,03,05,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,2,4,1,3,2,02,00004,1,3,,2,4,2,006429,8,300-01-002-0003,0004,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776940,1,8,09,2,1,03,04,1,1,3,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,1,01,00004,1,3,,2,4,2,011786,8,300-01-002-0003,0004,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776942,1,7,09,2,1,02,04,1,1,3,1,3,5,1,1,3,3,,1,4,1,3,2,3,1,1,3,1,3,1,3,1,3,2,02,00006,1,3,,2,4,2,002143,8,300-01-002-0003,0012,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776943,1,8,09,3,1,01,05,1,1,2,1,3,6,1,1,3,3,,1,4,1,3,2,4,1,1,3,1,4,2,4,2,4,2,01,00001,5,3,,2,4,2,,8,300-01-002-0003,0004,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776944,1,8,09,3,1,03,05,1,1,2,1,3,5,1,1,3,1,2,1,4,1,3,2,3,1,1,3,1,3,2,4,1,4,2,01,00002,2,3,,2,4,2,,8,300-01-002-0003,0004,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776945,1,7,03,2,1,01,02,1,1,3,1,3,6,1,1,3,3,,1,4,1,4,2,3,1,1,3,1,3,1,4,2,4,2,02,00004,1,3,,2,4,2,,8,300-01-002-0003,0012,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776946,1,7,09,2,1,03,04,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,2,3,1,4,2,4,2,3,2,01,00007,2,3,,2,4,2,999999,8,300-01-002-0003,0004,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776949,1,8,09,2,1,03,04,1,1,3,1,3,5,1,1,3,1,4,1,4,1,4,2,3,1,1,3,1,3,1,3,2,3,1,02,00007,1,3,,1,4,2,012429,8,300-01-002-0003,0012,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776950,1,7,03,2,1,01,03,1,1,2,1,3,5,1,3,3,1,3,1,3,1,3,2,3,1,2,3,2,4,2,4,2,4,2,01,00001,5,9,,9,9,9,,8,300-01-002-0003,0004,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15776954,1,8,09,2,1,03,04,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,2,4,2,01,00003,2,3,,2,4,2,,8,300-01-002-0003,0004,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15777131,1,8,09,3,1,02,03,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,2,3,1,3,1,4,2,4,2,02,00005,1,3,,2,4,2,042857,8,300-01-002-0003,0030,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15777150,1,8,09,3,1,01,03,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,2,3,1,1,3,1,3,1,4,2,4,2,02,00004,1,3,,2,4,2,006000,8,300-01-002-0003,0030,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15777156,1,8,09,2,1,04,06,1,1,1,1,3,5,1,1,1,1,3,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,02,00004,1,3,,1,3,1,000000,8,300-01-002-0003,0030,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15777165,1,7,09,2,1,03,06,1,1,1,1,3,5,1,1,3,1,4,1,3,1,4,2,3,1,1,3,1,3,1,4,2,3,2,03,00005,2,3,,2,4,2,,8,300-01-002-0003,0030,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15777170,1,7,03,2,1,04,05,1,1,1,1,3,5,1,1,3,1,4,1,3,1,3,2,3,1,1,3,1,3,2,4,2,4,2,02,00009,2,9,,9,9,9,001286,8,300-01-002-0003,0030,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15777174,1,8,09,2,3,02,02,1,2,1,1,3,6,1,1,1,1,1,1,4,1,4,2,4,1,2,4,1,4,2,4,2,4,2,02,00009,2,9,,9,9,9,007543,8,300-01-002-0003,0030,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15807047,1,8,09,2,1,03,04,1,1,1,1,3,5,1,1,1,1,2,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,02,00004,1,9,,9,9,9,004071,8,300-01-002-0003,0017,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15807066,1,8,09,2,1,02,04,1,2,1,1,3,6,1,1,3,3,,1,4,1,3,2,3,1,1,4,1,3,2,4,2,3,2,04,00004,2,3,,2,4,2,004714,8,300-01-002-0003,0017,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15807067,1,8,09,2,1,03,05,1,2,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,2,3,1,3,1,4,2,3,2,02,00007,2,3,,2,4,2,003429,8,300-01-002-0003,0017,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15807072,1,7,09,2,1,03,04,1,1,1,1,1,5,1,1,1,1,4,1,4,1,3,1,3,1,1,3,1,3,9,4,2,4,2,02,00008,2,3,,2,4,2,008571,8,300-01-002-0003,0017,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,15807078,1,7,09,2,1,01,02,1,1,1,1,1,5,1,1,1,3,,1,4,1,3,2,3,1,1,3,1,3,2,4,2,4,2,02,00004,1,3,,2,4,2,004714,8,300-01-002-0003,0017,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597798,1,7,09,2,1,02,03,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,2,4,2,4,2,01,00003,1,3,,2,4,2,002571,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597955,1,7,04,2,9,99,99,9,2,2,1,1,6,1,1,3,1,3,1,4,2,4,2,4,9,1,4,2,4,2,4,2,4,2,02,00003,1,3,,2,4,2,,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597956,1,8,09,3,1,02,05,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,1,4,2,02,00003,1,3,,2,4,2,000857,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597957,1,8,09,2,1,02,04,1,2,1,1,3,5,1,1,3,1,3,1,4,2,4,2,3,1,1,3,1,3,2,4,2,3,2,02,00004,1,3,,2,4,2,003000,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597958,1,8,09,2,1,02,03,1,2,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,02,00006,2,3,,2,4,2,003429,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597959,1,8,09,3,1,02,04,1,2,1,1,3,5,1,1,3,2,,1,4,1,3,1,3,1,1,3,1,3,1,3,2,3,2,03,00003,1,3,,2,4,2,007000,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597960,1,7,09,2,1,01,02,1,1,1,1,1,5,1,1,3,1,3,1,4,1,4,2,4,1,2,3,1,3,1,4,2,3,2,02,00002,1,3,,2,4,2,004714,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597961,1,8,09,2,1,03,03,1,1,2,1,3,6,1,1,3,1,3,1,3,1,3,2,3,1,1,3,1,3,2,3,2,4,2,02,00005,1,3,,2,4,2,009629,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597962,1,7,03,2,1,03,05,1,2,3,1,3,6,1,1,3,2,,1,3,2,4,2,4,1,1,3,1,3,2,4,2,3,2,01,00006,1,3,,2,4,2,005142,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597963,1,8,09,2,1,01,02,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,2,3,2,4,2,4,2,02,00003,1,3,,2,4,2,003000,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597964,1,8,09,2,1,03,04,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,06,00006,1,3,,2,4,2,014143,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597965,1,8,09,3,1,03,04,1,1,1,1,1,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,02,00005,4,3,,1,4,1,003429,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597966,1,8,09,2,9,99,99,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,01,00005,1,3,,2,4,2,006858,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597967,1,8,09,3,1,02,09,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,3,1,3,1,02,00002,1,1,01,2,4,2,004286,8,300-01-002-0003,0027,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,16597968,1,7,09,2,1,02,03,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,2,3,2,3,2,02,00004,1,3,,2,4,2,005529,8,300-01-002-0003,0027,02,0,0
